name,LogFC,pvalue,padj
CUB1,0.01964161816330458,0.984704441366328,0.9992707319087202
CUE1,-0.3629752165960633,0.417867807738488,0.9992707319087202
CUE2,-1.0847655475590183,0.4047482886213194,0.9992707319087202
CUE4,-0.7620277105756709,0.6148876594605504,0.9992707319087202
CUE5,0.35659225021383567,0.25543932441667383,0.9992707319087202
CUL3,-0.49410685612671046,0.059635784003803136,0.7112119425638744
CUP2,0.3710528298684163,0.37453681941224864,0.9992707319087202
CUP9,-0.1629894340839136,0.795904898559691,0.9992707319087202
CUZ1,-0.29191489943196963,0.5525699927364869,0.9992707319087202
CVM1,-0.44348104810062083,0.22498950267979326,0.9992707319087202
CWC21,0.009859279441855716,0.9908560441657182,0.9992707319087202
CWH43,-1.122090582541116,0.16952192911369351,0.9992707319087202
CWP1,4.2359475456071065,2.6166712018318994e-11,1.3303707268261131e-9
CWP2,-0.26919028821605134,0.7797451701098905,0.9992707319087202
CYB2,-0.2812974266541353,0.6371628227435765,0.9992707319087202
CYB5,-0.9697688746939048,0.23724628166517245,0.9992707319087202
CYC1,-0.261228220886969,NA,NA
CYC7,-0.5019711025494268,0.5580377809397505,0.9992707319087202
CYM1,-0.23806942811104895,0.6531443828271686,0.9992707319087202
DAK1,0.033885402893391765,0.9675407733031282,0.9992707319087202
DAK2,0.033541700683964636,0.9418616510642619,0.9992707319087202
DAL1,-0.6679840748031239,0.35251613200532056,0.9992707319087202
DAL3,-0.10181787092763753,0.8348933899161078,0.9992707319087202
DAL4,-1.0504421568096591,0.017373950735764403,0.3108006742731188
DAL5,0.178582255876961,NA,NA
DAL7,-0.010025975774024767,0.9766331932814234,0.9992707319087202
DAL81,0.4574737470125159,0.4347599371358637,0.9992707319087202
DAL82,-0.275683068151724,0.6406321920122164,0.9992707319087202
DAN1,-0.3974509422094848,0.40822894659713377,0.9992707319087202
DAP1,0.0977146054371642,0.85588170406106,0.9992707319087202
DAP2,-0.11707621131957678,0.7118740681765969,0.9992707319087202
DAS1,-0.09282431293579607,0.9389682011110652,0.9992707319087202
DAS2,0.29879312229849525,0.7691015791693538,0.9992707319087202
DAT1,-1.2213025637906492,0.3431059213000639,0.9992707319087202
DBP1,-0.4161795062928988,0.48958760517682814,0.9992707319087202
DCG1,-0.24174487340311507,0.5728615352324529,0.9992707319087202
DCI1,-0.4533075893317025,0.636493185974633,0.9992707319087202
DCK1,-0.1280671462882959,0.6999741300100648,0.9992707319087202
DCN1,-0.10372009194097687,0.8901658304178709,0.9992707319087202
DCR2,-0.23291258215666785,0.8126862355028255,0.9992707319087202
DCV1,-0.2381358954547995,0.5659136801527618,0.9992707319087202
DCW1,0.6654597325726943,0.36191097988234916,0.9992707319087202
DDC1,-0.5943462826384012,0.5023684239692924,0.9992707319087202
DDE1,0.7075710526964177,0.33072770648558514,0.9992707319087202
DDI1,2.7965580433101067,1.0758203927697145e-6,3.849046294131645e-5
DDL1,0.5200267679358377,0.530606020423704,0.9992707319087202
DDP1,0.08113545946730821,0.8850471334085559,0.9992707319087202
DDR2,-0.29500679274749575,0.36022777116615484,0.9992707319087202
DDR48,-0.5170489784276968,0.3747549749410414,0.9992707319087202
DER1,0.09985557699168314,0.909263787320442,0.9992707319087202
DET1,-0.5407069708746293,0.2348248599998001,0.9992707319087202
DFG5,-0.11041246334629522,0.8799324122914716,0.9992707319087202
