name,LogFC,mean_pg,mean_control,f,f_WT,delta,delta_WT,delta_WT_norm,pvalue,pvalue_WT,padj,padj_WT
KTI11,0.6841066278521001,1.111190679995467,0.42708405214336687,1.6018079448737035,1.6174977271577342,0.6841066278521001,0.7803720824772366,8.106460261534657,0.14304916018138655,0.10685844838615699,0.9954936997189089,0.999525168978149
KTI12,2.4238646809212945,2.1578015525047163,-0.2660631284165784,9.110111180554934,9.125800962838966,2.4238646809212945,2.520130135546431,26.178966747313154,0.002075316894720238,0.001821020906831575,0.2542208753182894,0.2515533587852072
KTR1,0.237354205706926,4.6023870547824455,4.3650328490755195,0.0543762702168887,0.07006605250091938,0.237354205706926,0.3336196603320625,3.465621822814817,0.6848443674108985,0.5742532147330569,0.9954936997189089,0.999525168978149
KTR2,-0.3363599657734291,6.991305479649859,7.327665445423288,-0.0459027460080772,-0.030212963724046523,-0.3363599657734291,-0.2400945111482926,-2.494087957962025,0.23004920011746227,0.3693662805847012,0.9954936997189089,0.999525168978149
KTR3,-0.8546281876381823,5.226812659974438,6.08144084761262,-0.14053054350987926,-0.12484076122584858,-0.8546281876381823,-0.7583627330130458,-7.877828406526063,0.3560481310543394,0.40579219127710026,0.9954936997189089,0.999525168978149
KTR4,-0.7681677778128346,6.954784270743262,7.722952048556096,-0.0994655635543475,-0.08377578127031683,-0.7681677778128346,-0.6719023231876982,-6.979682647364276,0.01062031820906145,0.014163171424242586,0.3793892955077968,0.4447856997340735
KTR5,0.19775538938466042,3.850786398529294,3.6530310091446334,0.054134604630954215,0.0698243869149849,0.19775538938466042,0.2940208440097969,3.0542715988277616,0.7658497649082359,0.6603658006077577,0.9954936997189089,0.999525168978149
KTR7,-0.048905788071353484,5.66592529008505,5.714831078156403,-0.00855769617728236,0.007132086106748316,-0.048905788071353484,0.047359666553782986,0.49196948934801593,0.8424992071391635,0.8473633421023447,0.9954936997189089,0.999525168978149
LAA1,-0.4152755412581124,5.435718157491619,5.850993698749732,-0.07097521594440453,-0.05528543366037386,-0.4152755412581124,-0.3190100866329759,-3.3138584123995525,0.16905881257916316,0.26354365047063266,0.9954936997189089,0.999525168978149
LAC1,-0.08183814923511701,6.230682753154329,6.312520902389446,-0.012964416356093052,0.0027253659279376247,-0.08183814923511701,0.014427305390019463,0.14987001771508032,0.5213990480079134,0.9074694040734573,0.9954936997189089,0.999525168978149
LAF1,-0.5316768380203509,5.7882951171389525,6.319971955159303,-0.08412645527427016,-0.06843667299023949,-0.5316768380203509,-0.43541138339521446,-4.523028381164695,0.40868221142796396,0.4903985338732663,0.9954936997189089,0.999525168978149
LAG1,-0.17407681765601435,7.487351688662349,7.661428506318363,-0.022721195859551985,-0.007031413575521308,-0.17407681765601435,-0.07781136303087788,-0.8082999590442912,0.7004432364911188,0.8623397487662284,0.9954936997189089,0.999525168978149
LAG2,-0.1019126152469223,8.003499251000717,8.105411866247639,-0.012573403662718776,0.0031163786213119007,-0.1019126152469223,-0.0056471606217858294,-0.05866237939431353,0.83114644698146,0.9905430980050014,0.9954936997189089,0.999525168978149
LAM1,-1.4420498654885217,3.32089035257469,4.762940218063211,-0.30276463685595295,-0.2870748545719223,-1.4420498654885217,-1.3457844108633852,-13.979930974241501,0.28686349087753116,0.3127165180334547,0.9954936997189089,0.999525168978149
LAM4,-0.3067224915307021,6.869295578199844,7.176018069730546,-0.042742714490157256,-0.02705293220612658,-0.3067224915307021,-0.2104570369055656,-2.1862155819561453,0.20171458226126332,0.3499807223531864,0.9954936997189089,0.999525168978149
LAM5,-0.3883104151949661,3.3584242448794854,3.7467346600744516,-0.10363968906921474,-0.08794990678518406,-0.3883104151949661,-0.29204496056982965,-3.0337462354182034,0.5233239960481418,0.6233112500181813,0.9954936997189089,0.999525168978149
LAM6,0.007551817843100217,5.341526060854228,5.333974243011128,0.0014157957086116477,0.017105577992642326,0.007551817843100217,0.10381727246823669,1.0784478489454754,0.985321263164018,0.8017550081976502,0.9988932433072789,0.999525168978149
LAP2,0.43212114879607544,6.179571350481852,5.747450201685776,0.07518484434529431,0.09087462662932498,0.43212114879607544,0.5283866034212119,5.488849613589646,0.09489370494559678,0.05656958484512811,0.96528019197506,0.9336880625848726
LAS21,-1.2648544782468578,1.8917926153779092,3.156647093624767,-0.4006955610595132,-0.38500577877548253,-1.2648544782468578,-1.1685890236217213,-12.139235493898388,0.3267767241708361,0.3582443363795271,0.9954936997189089,0.999525168978149
LAT1,0.43510706939525523,4.034069513422325,3.5989624440270696,0.12089791882028947,0.13658770110432014,0.43510706939525523,0.5313725240203917,5.519867184854511,0.6448145924986013,0.5775618750563716,0.9954936997189089,0.999525168978149
LCB3,0.08567841539298371,8.125001561586487,8.039323146193503,0.010657416530588291,0.026347198814618968,0.08567841539298371,0.18194387001812018,1.8900224460230377,0.35636447445476,0.11282332588431516,0.9954936997189089,0.999525168978149
LCB4,0.33587667091753737,6.715749325257009,6.379872654339471,0.05264629705250939,0.06833607933654007,0.33587667091753737,0.43214212554267384,4.4890675188255384,0.39023441259484476,0.2867261536537154,0.9954936997189089,0.999525168978149
LCL2,-0.04036325768677429,6.9765844036693245,7.016947661356099,-0.005752252921745987,0.009937529362284689,-0.04036325768677429,0.05590219693836218,0.5807088031324293,0.9050380918571422,0.8689065122227083,0.9979039075422546,0.999525168978149
LDB16,-0.28040225150425524,4.842379204466236,5.122781455970491,-0.0547363290654245,-0.039046546781393826,-0.28040225150425524,-0.18413679687911877,-1.9128024439936282,0.7248272841690664,0.8152921146007194,0.9954936997189089,0.999525168978149
LDB18,1.6928963755240605,1.7930373433301854,0.10014096780612482,16.90513296018415,16.920822742468182,1.6928963755240605,1.789161830149197,18.58571007757977,0.3677435113128654,0.34575205069032017,0.9954936997189089,0.999525168978149
LDH1,0.015449044053729821,5.210072127900321,5.194623083846591,0.00297404523954217,0.018663827523572846,0.015449044053729821,0.11171449867886629,1.1604837801253767,0.9839376750168638,0.8845350365352302,0.9988932433072789,0.999525168978149
LDO16,-0.8665830191605703,5.0924264736828615,5.959009492843432,-0.1454240038048785,-0.12973422152084782,-0.8665830191605703,-0.7703175645354339,-8.002014508061041,0.09131205701214297,0.11213146583451032,0.9586305113828285,0.999525168978149
LDO45,0.013067221087190717,4.367064046700152,4.3539968256129615,0.0030012013353618136,0.01869098361939249,0.013067221087190717,0.10933267571232719,1.135741540286443,0.9781362369187752,0.8194981472013805,0.9988932433072789,0.999525168978149
