name,LogFC,pvalue,padj
ANY1,-0.09045063188236079,0.8685649241697374,0.9996574544641568
APA1,0.04207131127728947,0.8906390334165263,0.9996574544641568
APA2,0.18060760995283892,0.7665399823802959,0.9996574544641568
APC9,-0.10348259566817843,0.8377055651390828,0.9996574544641568
APD1,0.018545151026181882,0.9573413484642956,0.9996574544641568
APE1,0.28681274151499153,0.732683878129457,0.9996574544641568
APE2,0.49311352077953047,0.6002761930781533,0.9996574544641568
APE3,0.05610971823120389,0.863874036990016,0.9996574544641568
APE4,0.11983582634701442,0.5920324113351226,0.9996574544641568
APJ1,0.22498444000083143,0.6894237339145777,0.9996574544641568
APL1,-0.022723261666046615,0.9688573502738884,0.9996574544641568
APL2,-0.15807546885081195,0.6554033764588293,0.9996574544641568
APL4,0.09501668278502452,0.9038215820631029,0.9996574544641568
APL5,0.2137660455043578,0.7477972535040962,0.9996574544641568
APL6,0.45335889819455205,0.30246107397607924,0.9996574544641568
APM2,-0.12929631780057674,0.7516329313636158,0.9996574544641568
APN1,0.006902972000505183,0.9886441062515486,0.9996574544641568
APP1,-0.15128219334432347,0.8615978862366501,0.9996574544641568
APQ12,-0.09558775591324249,0.8898852424278683,0.9996574544641568
APS1,0.19205381972989363,0.6248914210183651,0.9996574544641568
APS2,-0.2910832109092087,0.6496878172343082,0.9996574544641568
APS3,0.30580335536434955,0.7567221156708823,0.9996574544641568
AQR1,0.2798289975257648,0.5450240083206938,0.9996574544641568
AQY2,-0.28013836183219837,0.6455635662137227,0.9996574544641568
AQY3,-0.25064595949040996,0.7338321885080212,0.9996574544641568
ARA2,0.2735023024731815,0.5397983812756352,0.9996574544641568
ARE1,0.20900194603801903,0.6996699146289396,0.9996574544641568
ARE2,0.03090766612932757,0.938877033463783,0.9996574544641568
ARF1,1.0928403110635145,0.6050028818600295,0.9996574544641568
ARF3,-0.4551279715234522,0.5607980887447288,0.9996574544641568
ARG1,0.22126006314197486,0.5284027067825594,0.9996574544641568
ARG2,0.30040539386405457,0.6045915272249458,0.9996574544641568
ARG3,-0.10172131563842461,0.8805353570053791,0.9996574544641568
ARG4,0.20722119418419654,0.6973129416495369,0.9996574544641568
ARG56,0.18506509351912737,0.7313736939452515,0.9996574544641568
ARG80,0.24190980354908354,0.7660028022156998,0.9996574544641568
ARI1,-0.05019153493478055,0.914683405969318,0.9996574544641568
ARK1,-0.44816135714170946,0.5642948402294591,0.9996574544641568
ARL1,-0.15699607177851724,0.7654465576598886,0.9996574544641568
ARN1,-0.16603470737700732,0.6840910835715202,0.9996574544641568
ARN2,0.0016037563477189366,0.9969140323313338,0.9996574544641568
ARO10,-0.2589490931794519,0.6730055680058854,0.9996574544641568
ARO2,0.21605853400874916,0.7565343872327902,0.9996574544641568
ARO3,-0.15228568658837555,0.8278840024747114,0.9996574544641568
ARO7,-0.03722190258580921,0.9022772059893405,0.9996574544641568
ARO80,-0.05217952416258475,0.8953300996583601,0.9996574544641568
ARO9,-0.462504910332868,0.6919663007637789,0.9996574544641568
ARP1,-1.1645727785889137,0.10942063678197703,0.9996574544641568
ART10,0.04882656202447228,0.8787719324116036,0.9996574544641568
ASE1,0.059957246957869505,0.9457029626939601,0.9996574544641568
ASG1,0.3427436019004825,0.4117467425946538,0.9996574544641568
ASH1,-0.3280615439724333,0.7675958993763388,0.9996574544641568
ASI2,-0.025775799267010666,0.9354422104859711,0.9996574544641568
ASI3,-0.15905216023301483,0.7258263442635489,0.9996574544641568
ASK10,-0.43225350892120634,0.4303168520473926,0.9996574544641568
ASN2,0.049506738208233515,0.8753316817588299,0.9996574544641568
ASP1,-0.019892379813825075,0.963403263466368,0.9996574544641568
ASR1,-0.12102970871824296,0.8936884177206852,0.9996574544641568
AST2,-0.20946861859804253,0.6732239365185119,0.9996574544641568
ATC1,0.3541537783710693,0.6268454833741575,0.9996574544641568
ATF1,-0.1023753657690287,0.8492692174668554,0.9996574544641568
ATF2,0.16376638093326548,0.7775164014048738,0.9996574544641568
ATG1,0.1939115047634415,0.6005472210754366,0.9996574544641568
ATG10,0.03587150868442771,0.946478815711521,0.9996574544641568
ATG12,-0.36914684246692014,0.519578836458017,0.9996574544641568
ATG14,-0.13375634125507843,0.7663947718006521,0.9996574544641568
ATG15,0.20836683924516716,0.7174378082830637,0.9996574544641568
ATG16,0.125708744491638,0.7393241167460065,0.9996574544641568
ATG18,0.12298557271712204,0.7685531588947555,0.9996574544641568
ATG19,-0.11589790123557414,0.7846796097886489,0.9996574544641568
ATG20,-0.5167128809160059,NA,NA
ATG21,-0.019280003367575727,0.960480814391027,0.9996574544641568
ATG23,0.08327968092253052,0.8927290861748493,0.9996574544641568
