name,LogFC,pvalue,padj,exp
KTR4,-0.9536683002839789,0.0017893785565232703,0.04215950452686534,pg_pd
KTR5,0.46678495856428887,0.6343920363217388,0.9992707319087202,pg_pd
KTR7,0.04613470979729029,0.9180339306233117,0.9992707319087202,pg_pd
LAA1,-0.45024687089077287,0.307389120024922,0.9992707319087202,pg_pd
LAC1,0.026823188666846336,0.940939417882881,0.9992707319087202,pg_pd
LAF1,-0.7753596611247007,0.1651033237138903,0.9992707319087202,pg_pd
LAG1,-0.0651611726237707,0.8916455975997768,0.9992707319087202,pg_pd
LAG2,0.005675196504284328,0.991003422066239,0.9992707319087202,pg_pd
LAM1,-0.9830104133708416,0.3800572756109007,0.9992707319087202,pg_pd
LAM4,-0.3108395409576723,0.4299549616084953,0.9992707319087202,pg_pd
LAM5,-0.21651304999867693,0.825082067634602,0.9992707319087202,pg_pd
LAM6,0.02666520059069855,0.9620706446474734,0.9992707319087202,pg_pd
LAP2,0.710945038961457,0.10042495670044174,0.911557767349324,pg_pd
LAS21,-1.11508602151875,0.49846069851571995,0.9992707319087202,pg_pd
LAT1,0.41254204347142637,0.684471087410248,0.9992707319087202,pg_pd
LCB3,0.2648025179299211,0.3528798741254843,0.9992707319087202,pg_pd
LCB4,0.5303868219404684,0.2613157226797337,0.9992707319087202,pg_pd
LCL2,0.12677928304249764,0.7328062971291729,0.9992707319087202,pg_pd
LDB16,-0.8883627704643465,0.2671963166211978,0.9992707319087202,pg_pd
LDB18,6.07551385012287,NA,NA,pg_pd
LDH1,-0.132639636488867,0.8490163635533148,0.9992707319087202,pg_pd
LDO16,-1.1967724467979286,0.018452619206135393,0.3244142215241479,pg_pd
LDO45,0.31879771085384145,0.6830783043621651,0.9992707319087202,pg_pd
LDS1,0.5063647310573965,0.19047159762717808,0.9992707319087202,pg_pd
LDS2,-0.17557030577014432,0.9024803425704195,0.9992707319087202,pg_pd
LEC1,0.9354155377848744,0.05319534464560637,0.670645789540028,pg_pd
LEU3,0.05792384771961692,0.9685480746518784,0.9992707319087202,pg_pd
LEU4,-0.07777515453268243,0.8320823231988189,0.9992707319087202,pg_pd
LHP1,0.5693836583577923,0.5204364078899897,0.9992707319087202,pg_pd
LIA1,-0.5949351965974365,0.5691758550274845,0.9992707319087202,pg_pd
LIH1,-0.6578949933326388,0.11885910957538916,0.9648563012590413,pg_pd
LIN1,-0.09692999088716982,0.8240613410265615,0.9992707319087202,pg_pd
LMO1,-0.5180024232796756,0.33794300085408563,0.9992707319087202,pg_pd
LOG1,-0.18656012577729097,0.8831774514632589,0.9992707319087202,pg_pd
LOH1,0.3824996621761953,0.5751352874836513,0.9992707319087202,pg_pd
LOS1,-0.36396444846103393,0.45490535589063663,0.9992707319087202,pg_pd
LOT5,3.1806577086384404,4.5999908169682795e-6,1.5148606122243266e-4,pg_pd
LOT6,0.22654115345229608,0.6768405250331784,0.9992707319087202,pg_pd
LPD1,0.5047893632957483,0.6682201955029637,0.9992707319087202,pg_pd
LPL1,0.14656018571853918,0.8238983930620534,0.9992707319087202,pg_pd
LPP1,-0.4680283833342019,0.49777725486554386,0.9992707319087202,pg_pd
LPX1,-0.7032551215933434,0.610186731186215,0.9992707319087202,pg_pd
LPX2,-0.5223100084472572,0.31974240396541537,0.9992707319087202,pg_pd
LRG1,0.9839392577351115,0.28390898833689887,0.9992707319087202,pg_pd
LRO1,0.6996675735309792,0.5685012171391691,0.9992707319087202,pg_pd
LSB1,-0.4406654373523791,0.6265284234600348,0.9992707319087202,pg_pd
LSB3,0.27345024678389485,0.6649342439453991,0.9992707319087202,pg_pd
LSB6,-0.8307977898975248,0.43314715236018864,0.9992707319087202,pg_pd
LSC1,0.233400641438956,0.8265656397691202,0.9992707319087202,pg_pd
LSM12,0.02936942517414733,0.9601407337422417,0.9992707319087202,pg_pd
LSM7,-0.8946276410563806,0.03166843697325523,0.49381956213866623,pg_pd
LSO1,3.681366391813254,8.109173728374757e-22,1.468774091551878e-19,pg_pd
LSO2,0.5370282718532069,0.5032382198905097,0.9992707319087202,pg_pd
LSP1,0.5428016773226989,0.10519157634437502,0.915135566709285,pg_pd
LTP1,0.3298014820529281,0.48521459724193866,0.9992707319087202,pg_pd
LYP1,0.03723141847589149,0.9380749305484141,0.9992707319087202,pg_pd
LYS1,0.058657794972758595,0.8843303805717817,0.9992707319087202,pg_pd
LYS2,-0.48124628961328153,0.5246446103917384,0.9992707319087202,pg_pd
LYS21,-0.7889164663815617,0.10128419637214711,0.911557767349324,pg_pd
LYS4,-0.5760099538208463,0.497592255205142,0.9992707319087202,pg_pd
LYS5,0.03483088225747723,0.927485830906591,0.9992707319087202,pg_pd
MAD2,1.2266513875400256,0.2726921917369001,0.9992707319087202,pg_pd
MAD3,-0.08724016603579282,0.8718951435830193,0.9992707319087202,pg_pd
MAE1,-0.9506811396065494,0.1392279686649584,0.9898453791646851,pg_pd
MAG1,-0.4994577024461195,0.19447741329868043,0.9992707319087202,pg_pd
MAG2,0.2621258787395892,0.7297052591184382,0.9992707319087202,pg_pd
MAK10,1.2436974736615758,0.42742885832340255,0.9992707319087202,pg_pd
MAK3,0.44321118148299704,0.8084192606436598,0.9992707319087202,pg_pd
MAK32,0.11264657688651172,0.7223052193084998,0.9992707319087202,pg_pd
MAL12,-0.2620863805423249,0.4689078449839459,0.9992707319087202,pg_pd
MAL13,-0.5594344395377023,0.09459854112769661,0.8888399827554935,pg_pd
MAL32,-0.4143910228571379,0.5765494551184954,0.9992707319087202,pg_pd
MAL33,-0.2724989338494931,0.6586052654517329,0.9992707319087202,pg_pd
MAM1,-0.40023371889417914,0.43411157903311937,0.9992707319087202,pg_pd
MBF1,0.12251406482618875,0.8747536265272722,0.9992707319087202,pg_pd
MBP1,-0.6664175537082202,0.5606097103526786,0.9992707319087202,pg_pd
MBR1,0.6128670578922132,0.6514431094459874,0.9992707319087202,pg_pd
MCA1,-0.6484751084862501,0.7296300520760455,0.9992707319087202,pg_pd
MCH2,-0.14724589026645105,0.6972473644329831,0.9992707319087202,pg_pd
MCH4,0.08435635845883231,0.8885838591413948,0.9992707319087202,pg_pd
MCK1,-0.08727787996906927,0.7967193513618489,0.9992707319087202,pg_pd
MCO10,1.2569513202083797,1.63855210071653e-4,0.0045658884498812535,pg_pd
MCO12,-0.03419294037081344,0.9212262492579101,0.9992707319087202,pg_pd
MCO32,-0.7318005922764774,0.3513170816625211,0.9992707319087202,pg_pd
MCX1,-0.15626300038622398,0.7433104986807244,0.9992707319087202,pg_pd
MCY1,0.4572141082926653,0.4033315353773804,0.9992707319087202,pg_pd
MDE1,-0.30362369745188633,0.46688075920084,0.9992707319087202,pg_pd
MDG1,-0.14444522996752626,0.7473472424610639,0.9992707319087202,pg_pd
MDH1,-0.4454559151659552,0.6793392605505388,0.9992707319087202,pg_pd
MDH2,-0.7535971889409931,0.6355444414908766,0.9992707319087202,pg_pd
MDH3,-0.5011267241710164,0.16198627585320713,0.9992707319087202,pg_pd
MDL1,-0.3899629536170979,0.4057554859262778,0.9992707319087202,pg_pd
MDM1,-0.8521161545483715,0.071120236943859,0.7866658269591731,pg_pd
MDM36,-0.24712935108439982,0.6509477561485189,0.9992707319087202,pg_pd
MDM38,-0.7568858794627114,0.4723164600126285,0.9992707319087202,pg_pd
MDR1,-0.1890522850008027,0.6209932496960036,0.9992707319087202,pg_pd
MDS3,-0.8631220151057764,0.30218328102206843,0.9992707319087202,pg_pd
MDV1,-0.1273179799425655,0.8717463647432109,0.9992707319087202,pg_pd
MDY2,-1.5460854145534968,0.04368761627814875,0.6097037621976531,pg_pd
MED1,0.9239299558192008,0.2182419662534822,0.9992707319087202,pg_pd
MEH1,1.1051137723646776,0.13225145875405847,0.9898453791646851,pg_pd
MEI4,0.5436423929091261,0.5033419581932672,0.9992707319087202,pg_pd
MEP1,-0.21749992280888894,0.6889367564858533,0.9992707319087202,pg_pd
MEP2,-0.13565794107269513,0.6953030268565269,0.9992707319087202,pg_pd
MET1,0.07516594200689677,0.7929465586796187,0.9992707319087202,pg_pd
MET10,0.1174309194905083,0.793016704417701,0.9992707319087202,pg_pd
MET14,0.24281963327754302,0.8278975015607539,0.9992707319087202,pg_pd
MET17,0.2910807986752186,0.4671963226895567,0.9992707319087202,pg_pd
MET2,0.11323100547133341,0.6959991901295262,0.9992707319087202,pg_pd
MET28,0.21661077673213422,0.6272842465137163,0.9992707319087202,pg_pd
MET3,0.22969484941249285,0.569124995158548,0.9992707319087202,pg_pd
MET32,0.05468658590221924,0.8729008815871139,0.9992707319087202,pg_pd
MET5,-0.034830739532155604,0.9540059337092585,0.9992707319087202,pg_pd
MET8,-0.7532936994894953,0.2274475600185215,0.9992707319087202,pg_pd
MEU1,0.49778952459841774,0.5914763819806612,0.9992707319087202,pg_pd
MFA1,3.21822123851772,6.7471507413821335e-12,3.6209708978750783e-10,pg_pd
MFA2,0.7296542678084192,0.39846718064278064,0.9992707319087202,pg_pd
MFB1,0.22548705733915456,0.7082943166249827,0.9992707319087202,pg_pd
MFG1,-0.2156919306493606,0.7598046812943503,0.9992707319087202,pg_pd
MFT1,-0.3278719443346656,NA,NA,pg_pd
MGA2,-1.6604453750928405,0.01327128815905332,0.24974151353854881,pg_pd
MGL2,0.045212519304981144,0.9533990580574909,0.9992707319087202,pg_pd
MGP12,-0.13415067777303924,0.7288408351434204,0.9992707319087202,pg_pd
MGR2,-0.1248099249928584,0.9141713098174895,0.9992707319087202,pg_pd
MGT1,-0.26101270821058553,0.8051038705647713,0.9992707319087202,pg_pd
MHF1,0.30758232982763617,0.27891005411833086,0.9992707319087202,pg_pd
MHF2,4.479495317972389,1.2228666025445114e-12,6.948759635635283e-11,pg_pd
MHO1,-0.8878291894460005,0.16849207277603637,0.9992707319087202,pg_pd
MHP1,-0.36933914909322885,0.5153328675634665,0.9992707319087202,pg_pd
MHR1,-2.577338510285981,0.16977000545646131,0.9992707319087202,pg_pd
MIC10,-0.03840836848767831,0.9502400222956471,0.9992707319087202,pg_pd
MIC12,-0.2813321728560319,0.7803772850969286,0.9992707319087202,pg_pd
MIC19,-0.29416804738561436,0.42292447868790634,0.9992707319087202,pg_pd
MIC27,-0.2030517237441251,0.834958709209471,0.9992707319087202,pg_pd
MIC60,0.6526158401311422,0.6731726935220693,0.9992707319087202,pg_pd
MIG2,-0.31645458788085556,0.71076445031158,0.9992707319087202,pg_pd
MIG3,-0.16998808994260092,0.6302788182428951,0.9992707319087202,pg_pd
MIH1,0.35217285002580234,0.2971232769892563,0.9992707319087202,pg_pd
MIL1,-0.06617860336339176,0.8738900443135793,0.9992707319087202,pg_pd
MIN3,-0.35597456620719875,0.5071500704517139,0.9992707319087202,pg_pd
MIN4,4.2374119182899594,1.3628516452199882e-18,1.494575369854526e-16,pg_pd
MIN6,0.23992608727076226,0.3688616905678709,0.9992707319087202,pg_pd
MIS1,-0.05010105190265912,0.9378994317930648,0.9992707319087202,pg_pd
MIX23,-0.1624196567468782,0.8354940361837379,0.9992707319087202,pg_pd
MKC7,0.10539837697029603,0.8814811365448486,0.9992707319087202,pg_pd
MKK2,0.08647880099426888,0.8163907911430831,0.9992707319087202,pg_pd
MKS1,-1.7723757235866127,0.14422902059664947,0.9992017697765178,pg_pd
MKT1,-0.09116841150924936,0.867452402548301,0.9992707319087202,pg_pd
MLF3,-0.10943670479002202,0.7033629668870769,0.9992707319087202,pg_pd
MLH1,2.273759578470205,0.1338127602190875,0.9898453791646851,pg_pd
MLH3,0.21659733466390893,0.5213377691609793,0.9992707319087202,pg_pd
MLO1,-0.37296817707223123,0.2926463914937604,0.9992707319087202,pg_pd
MLO127,-0.13435472839878806,0.6604259211629562,0.9992707319087202,pg_pd
MLP1,-0.5991456693679847,0.42370603938034507,0.9992707319087202,pg_pd
MME1,-0.010164220557518948,0.9877848276155661,0.9992707319087202,pg_pd
MMF1,4.379202659141757,3.0355136826435323e-6,1.0349316061530536e-4,pg_pd
MMP1,0.10310924102994767,0.8935601416406033,0.9992707319087202,pg_pd
MMS4,-0.8669945480158101,0.4441470492915999,0.9992707319087202,pg_pd
MMT1,-1.9848004868133637,0.02167755675815443,0.36953858520665606,pg_pd
MMT2,-1.1630391664595545,0.015317620497496482,0.2809523050743342,pg_pd
MNL2,-0.2110958668372403,0.8730027210835152,0.9992707319087202,pg_pd
MNN1,-0.47564333167068557,0.3196401214753382,0.9992707319087202,pg_pd
MNN10,-0.9799734213248763,0.6592366340627456,0.9992707319087202,pg_pd
MNN14,-0.2792115378553913,0.48547250771788036,0.9992707319087202,pg_pd
MNN4,0.02259358291666711,0.9808388902797984,0.9992707319087202,pg_pd
MNN5,-0.7001647529552201,0.33995723578604087,0.9992707319087202,pg_pd
MNR2,-0.21129151903703391,0.7212136778103421,0.9992707319087202,pg_pd
MNS1,1.3077959405481796,0.030068976167025616,0.48274498278669326,pg_pd
MNT2,-0.02613028977892158,0.9546953615482883,0.9992707319087202,pg_pd
MNT3,4.247649962498519,1.1918273157659083e-17,1.1910053658929663e-15,pg_pd
MNT4,-0.0020676565572529493,0.995132964902887,0.9992707319087202,pg_pd
MON1,-0.9491244086330448,0.2660842674199896,0.9992707319087202,pg_pd
MON2,1.6928579903174144,0.22810087615133734,0.9992707319087202,pg_pd
MOT3,4.724721416255842,3.823093023834363e-17,3.5739753493780595e-15,pg_pd
MPA43,0.4115512005776862,0.6345549630894243,0.9992707319087202,pg_pd
MPC2,0.4171383567552291,0.6706688876064587,0.9992707319087202,pg_pd
MPC54,1.2834657610729798,0.21472670014026218,0.9992707319087202,pg_pd
MPD1,-0.022363382692480345,0.9752256173284586,0.9992707319087202,pg_pd
MPD2,-0.02771095954625897,0.9227684648387594,0.9992707319087202,pg_pd
MPH1,0.4703383869693971,0.3331310237457854,0.9992707319087202,pg_pd
MRC1,0.8463061507908213,0.6214104682566907,0.9992707319087202,pg_pd
MRH1,-0.21890105461271497,0.6324927213870164,0.9992707319087202,pg_pd
MRI1,1.8187291714233464,4.849885731445334e-6,1.5792099831155704e-4,pg_pd
MRK1,4.532036957417455,6.280099925501242e-24,1.3999791987771231e-21,pg_pd
MRL1,-0.2009930180408206,0.6202886573507526,0.9992707319087202,pg_pd
MRN1,0.20962943970231313,0.774779011191584,0.9992707319087202,pg_pd
MRP13,-0.09740198957690754,0.813583939768538,0.9992707319087202,pg_pd
MRP35,-0.1361105580262177,0.755405603530716,0.9992707319087202,pg_pd
MRP49,0.21137032176339535,0.8656904822387369,0.9992707319087202,pg_pd
MRP8,-0.06558989980209028,0.9263488081261375,0.9992707319087202,pg_pd
MRPL11,0.23322819298658118,0.9013976984794649,0.9992707319087202,pg_pd
MRPL39,0.46226451042136846,0.6061406300595734,0.9992707319087202,pg_pd
MRPL44,-0.7572789173928427,0.17879818487600344,0.9992707319087202,pg_pd
MRPL50,-0.5286385066037952,0.18539998185128365,0.9992707319087202,pg_pd
MRS2,-1.1077108972672876,0.5672348842571064,0.9992707319087202,pg_pd
MRS3,0.3138874130717101,0.2783495599105243,0.9992707319087202,pg_pd
MRS4,0.09258682416189508,0.8175935422161313,0.9992707319087202,pg_pd
MRX12,0.2331656908476469,0.6108950257479164,0.9992707319087202,pg_pd
MRX15,-0.04810124393114445,0.9507108734087002,0.9992707319087202,pg_pd
MRX18,0.6227556812584529,0.6410030387065728,0.9992707319087202,pg_pd
MRX19,-0.08010042078245319,0.9214993127350999,0.9992707319087202,pg_pd
MRX21,-0.2560919239877303,0.7783458710802468,0.9992707319087202,pg_pd
MRX3,-0.619007933684669,0.5580021131518265,0.9992707319087202,pg_pd
MRX4,-0.1356438511623431,0.8151283179862399,0.9992707319087202,pg_pd
MRX6,-0.5052395048798827,0.5659335702935113,0.9992707319087202,pg_pd
MRX8,-0.008724060828987043,0.9942300089507216,0.9992707319087202,pg_pd
MRX9,-1.103059912329169,0.19638574750585883,0.9992707319087202,pg_pd
MSA2,-0.4843119198064415,0.2841997242177514,0.9992707319087202,pg_pd
MSB2,-0.40868882935692297,0.7204664769617335,0.9992707319087202,pg_pd
MSB4,-0.16661396744512103,0.8238623133994033,0.9992707319087202,pg_pd
MSC1,1.0831985617191042,0.37150187723181305,0.9992707319087202,pg_pd
MSC2,-0.10838580549612718,0.880678538113645,0.9992707319087202,pg_pd
MSC3,0.31094507809705246,0.8083127671597894,0.9992707319087202,pg_pd
MSC6,-1.2333082296513092,0.09228708206416611,0.8855892841786537,pg_pd
MSC7,-0.7417096437253096,0.3860912622558406,0.9992707319087202,pg_pd
MSG5,-1.3038805625549201,0.15946390924945933,0.9992707319087202,pg_pd
MSH2,0.9400916267308038,0.07090563635886277,0.7866658269591731,pg_pd
MSH4,-0.5102484575863157,0.24212751399229226,0.9992707319087202,pg_pd
MSH5,5.66837500281204e-4,0.9986544905628802,0.9995810278800288,pg_pd
MSH6,0.11778558149500337,0.8011469162295385,0.9992707319087202,pg_pd
MSL1,5.08273898288853,5.118847648350262e-8,2.089354997875924e-6,pg_pd
MSN1,-1.0242518126908347,0.1407037972675458,0.990251844385107,pg_pd
MSN4,0.3298426560352381,0.6803502485434729,0.9992707319087202,pg_pd
MSN5,5.6957591454615795,0.004610369151375541,0.10121855909610847,pg_pd
MSO1,-0.3333621751080818,0.780426957045253,0.9992707319087202,pg_pd
MSP1,0.21067085912798256,0.6525546002566031,0.9992707319087202,pg_pd
MSS11,0.3719724906275547,0.6614262166319054,0.9992707319087202,pg_pd
MST1,-3.1054825159099204,NA,NA,pg_pd
MSW1,0.29470918150380493,0.7624076899126306,0.9992707319087202,pg_pd
MTC1,2.9772483578977877,0.0023236438411799814,0.053022990958579416,pg_pd
MTC2,-1.1946077041144232,0.35512609160843894,0.9992707319087202,pg_pd
MTC4,-1.5429637632000788,0.2728885461964202,0.9992707319087202,pg_pd
MTC5,1.0378196749820716,0.3563217537947049,0.9992707319087202,pg_pd
MTC6,-0.08865694709126094,0.7929049428942645,0.9992707319087202,pg_pd
MTC7,0.08176299947040405,0.9622732465195707,0.9992707319087202,pg_pd
MTD1,-0.25914171840778866,0.6346079289247685,0.9992707319087202,pg_pd
MTG1,-0.7654672161137371,0.6339678588571744,0.9992707319087202,pg_pd
MTH1,4.734819904609014,5.900473684264551e-27,1.709957273699867e-24,pg_pd
MTL1,-0.547342559262107,0.44618060574266377,0.9992707319087202,pg_pd
MTM1,1.7135908090873153,0.22812204122995366,0.9992707319087202,pg_pd
MTO1,0.650495888999437,NA,NA,pg_pd
MTQ1,-0.6046522818726935,0.36556009910142956,0.9992707319087202,pg_pd
MUD1,0.4690084108590126,0.4368632404456568,0.9992707319087202,pg_pd
MUD2,-1.0007011323743145,0.06743775332343556,0.7604459499273006,pg_pd
MUK1,-0.2704401029562339,0.6657119417837793,0.9992707319087202,pg_pd
MUM3,0.11935521520775903,0.8628330840539531,0.9992707319087202,pg_pd
MUP3,0.08506289890399105,0.9346785331476535,0.9992707319087202,pg_pd
MUS81,-1.128328440180862,0.0781361433739432,0.8355665811722782,pg_pd
MVB12,0.7696893553811991,0.5147544238393211,0.9992707319087202,pg_pd
MVP1,-0.27891289138228703,0.784079102337255,0.9992707319087202,pg_pd
MXR1,-2.0926681796069038,0.36461416763562093,0.9992707319087202,pg_pd
MYG1,1.572271687697372,0.13485128128331536,0.9898453791646851,pg_pd
MYO3,-0.02205700700908615,0.9693746716911801,0.9992707319087202,pg_pd
MYO4,-0.06289619145986863,0.8780736149428304,0.9992707319087202,pg_pd
MYO5,-0.6665917768858375,0.6173543060029618,0.9992707319087202,pg_pd
MZM1,0.45152701297218206,0.4848244397321775,0.9992707319087202,pg_pd
NAB6,0.17896477914991096,0.8627562916118847,0.9992707319087202,pg_pd
NAM7,0.3950197125464352,0.5275582008868364,0.9992707319087202,pg_pd
NAM8,0.07068213164759743,0.9015315611287451,0.9992707319087202,pg_pd
NAP1,-0.6083290413253561,0.32060930196657644,0.9992707319087202,pg_pd
NAS2,-0.14734303658744552,0.6040477219769038,0.9992707319087202,pg_pd
NAT4,-1.090209677627405,0.018470789010174054,0.3244142215241479,pg_pd
NBA1,-0.5298804205136957,0.2094727287142185,0.9992707319087202,pg_pd
NBP2,1.8393707110674973,0.011348892491998759,0.2163755950119237,pg_pd
NCA3,0.17866322902122958,0.8453235818416979,0.9992707319087202,pg_pd
NCE101,-0.1522639024139955,0.7823860035851993,0.9992707319087202,pg_pd
NCS2,3.4268947731389163,0.03432858735932395,0.523601295617478,pg_pd
NCW2,-1.273559876683341,0.18732514204175885,0.9992707319087202,pg_pd
NDE1,1.1226285233872952,0.0531677089042023,0.670645789540028,pg_pd
NDI1,-0.6281574290747259,0.45362242129630737,0.9992707319087202,pg_pd
NDJ1,-0.05549516556679702,0.865181007437579,0.9992707319087202,pg_pd
NDL1,-0.6334963336479186,0.14262853141732393,0.9959724036122521,pg_pd
NDT80,-0.05741808515826644,0.8621886768738551,0.9992707319087202,pg_pd
NEJ1,-0.5514708301427462,0.518141094727206,0.9992707319087202,pg_pd
NEL1,-0.1375414484986138,0.7748662749770001,0.9992707319087202,pg_pd
NFG1,0.20608901846031616,0.834309138443116,0.9992707319087202,pg_pd
NFI1,-0.5151125087113558,0.4043097247682934,0.9992707319087202,pg_pd
NFT1,-0.3648821025857008,0.7943533176419217,0.9992707319087202,pg_pd
NFU1,-2.205363632546425,0.1396986749752782,0.9898453791646851,pg_pd
NGK1,0.048012406731523224,0.8854166229360807,0.9992707319087202,pg_pd
NGL2,0.20661929881754082,0.9089728170196435,0.9992707319087202,pg_pd
NGR1,0.34719463790202176,0.3954893009751432,0.9992707319087202,pg_pd
NHA1,-0.9632383631285854,0.21113053076215088,0.9992707319087202,pg_pd
NHP10,1.0468628270562246,0.26696848326135186,0.9992707319087202,pg_pd
NHP6A,-0.1295337587704916,0.9168651804434709,0.9992707319087202,pg_pd
NHP6B,-1.4865572965728209,0.12819504545861998,0.9776558993133704,pg_pd
NIF3,0.8160271626623326,0.6446282955334244,0.9992707319087202,pg_pd
NIS1,-0.2807756421437961,0.4898917022848293,0.9992707319087202,pg_pd
NIT1,2.657639594851795,0.0021824619434025407,0.05019662469825843,pg_pd
NIT3,-1.5554951524651734,0.024763757980872124,0.41008783216324235,pg_pd
NKP2,-1.1611189023369353,NA,NA,pg_pd
NMA1,-0.04712600211836128,0.894423983113293,0.9992707319087202,pg_pd
NMA111,-1.2485052866074569,0.3729974236797954,0.9992707319087202,pg_pd
NMA2,0.5070375642892401,0.7107473574190253,0.9992707319087202,pg_pd
NMD2,-0.7312227089602573,0.2783333145824215,0.9992707319087202,pg_pd
NMD4,0.15306255103896904,0.6349107021307276,0.9992707319087202,pg_pd
NNF2,1.107201030979567,0.059177281070165975,0.7086601675262025,pg_pd
NNK1,0.6444208296764191,0.40264091585749784,0.9992707319087202,pg_pd
NNR2,-0.38885527209067977,0.5635331791462819,0.9992707319087202,pg_pd
NNT1,-0.25062381966589364,0.8910915988795703,0.9992707319087202,pg_pd
NOP13,-0.279941126558802,0.4022731425976802,0.9992707319087202,pg_pd
NOP16,0.3122636684080571,0.7070327645732384,0.9992707319087202,pg_pd
NPL4,-0.5565142743188524,0.3050032568388547,0.9992707319087202,pg_pd
NPP2,-0.511891975630286,0.4464998626020491,0.9992707319087202,pg_pd
NPR2,-0.7769906529174445,0.26322879001655547,0.9992707319087202,pg_pd
NPR3,-0.42173315701296665,0.21102768185988818,0.9992707319087202,pg_pd
NRE1,-0.17469379111554742,0.7362099702228366,0.9992707319087202,pg_pd
NRG1,0.5372814508460184,0.05656972431377279,0.6888195842912334,pg_pd
NRG2,7.825856096669899e-4,0.9993174334915145,0.9996623825538175,pg_pd
NRK1,-0.0030117606638213118,0.9925374564127073,0.9992707319087202,pg_pd
NRM1,0.3870422924698027,0.377687969114284,0.9992707319087202,pg_pd
NRT1,0.04833898752279885,0.9453166151113411,0.9992707319087202,pg_pd
NSG1,0.9464275263878786,0.03543222829000634,0.5320341843753283,pg_pd
NSG2,0.32004519989239516,0.2875072434483888,0.9992707319087202,pg_pd
NSI1,-1.450800462258756,0.053977290742553634,0.6713570324975126,pg_pd
NST1,0.45116323775749995,0.4576231626232908,0.9992707319087202,pg_pd
NTA1,-0.34246021072714444,0.6438919549797562,0.9992707319087202,pg_pd
NTC20,-0.1432553622050253,0.7333568031544553,0.9992707319087202,pg_pd
NTE1,-0.31078460854676676,0.5692399939626016,0.9992707319087202,pg_pd
NTG1,-0.4233929933366358,0.29172854407192234,0.9992707319087202,pg_pd
NTG2,-0.6426273362807551,0.13410844834324723,0.9898453791646851,pg_pd
NTH1,-1.7963713862322925,0.03940608524763026,0.565340767562537,pg_pd
NTH2,-0.7565368465234221,0.3622319644370397,0.9992707319087202,pg_pd
NTO1,0.13341901636340447,0.8858842717714446,0.9992707319087202,pg_pd
NUP100,-0.03143807664113081,0.9249951125947607,0.9992707319087202,pg_pd
NUP2,0.6958169162339524,0.6456075884499436,0.9992707319087202,pg_pd
NUP42,-0.288033980201253,0.45314916491718227,0.9992707319087202,pg_pd
NUP53,-0.4040826795084761,0.603145831842557,0.9992707319087202,pg_pd
NUT1,0.699631580122224,0.07243805360832124,0.7966925910257919,pg_pd
NVJ2,-0.42520793611119545,0.4120536600601348,0.9992707319087202,pg_pd
OAC1,4.0406740961493295,2.4103721694033313e-14,1.5185344667240987e-12,pg_pd
OAF1,-0.30718860919035085,0.44203545189532734,0.9992707319087202,pg_pd
OAF3,-0.44286785652190475,0.40116475193002593,0.9992707319087202,pg_pd
OAZ1,-0.2708332569602074,0.5072407138143638,0.9992707319087202,pg_pd
OCA1,0.4111369221607024,0.551130630642652,0.9992707319087202,pg_pd
OCA2,0.611748717550951,0.4083510138096552,0.9992707319087202,pg_pd
OCA4,0.5921341158369733,0.35649291552752904,0.9992707319087202,pg_pd
OCA5,-0.155124972956449,0.7046336894202537,0.9992707319087202,pg_pd
OCA6,-0.9525313683239646,0.017108063485749704,0.3098697998856415,pg_pd
OGG1,-0.06415935790305452,0.8819365343542007,0.9992707319087202,pg_pd
OLA1,-1.521650786073315,0.47191650270512575,0.9992707319087202,pg_pd
OM14,-0.5503860095475188,0.5236824285184946,0.9992707319087202,pg_pd
OM45,-0.02820713466858735,0.9486436200659402,0.9992707319087202,pg_pd
OMA1,-0.5570019566099906,0.6057996777283293,0.9992707319087202,pg_pd
OMS1,2.505150719512472,0.07678686802705935,0.8272429127970929,pg_pd
OPI10,-0.024710585661128777,0.9659344651608046,0.9992707319087202,pg_pd
OPI7,0.19297269911659268,0.8477176381002396,0.9992707319087202,pg_pd
OPI9,1.3492746180130024,0.4554037577121532,0.9992707319087202,pg_pd
OPT1,0.6003473108571751,0.09113067779806161,0.8819219824341106,pg_pd
OPY1,0.8435544831933568,0.1739293791718496,0.9992707319087202,pg_pd
OPY2,-0.8321655608632202,0.12163294248295674,0.9648792722200354,pg_pd
ORA1,-0.39986115481515616,0.6856223492028777,0.9992707319087202,pg_pd
ORA1|LUG1,0.29014697384659704,NA,NA,pg_pd
ORM1,-0.1780764054746503,0.7500184662273772,0.9992707319087202,pg_pd
ORM2,0.9490079055383275,0.29649268345680746,0.9992707319087202,pg_pd
OSH2,-0.39734298393537104,0.686501939835805,0.9992707319087202,pg_pd
OSH3,0.7486445583575821,0.08875066834739517,0.8788659573409141,pg_pd
OSH6,-0.17818388858242767,0.6216897168445905,0.9992707319087202,pg_pd
OSI1,-0.6510654992093451,0.3698388334680311,0.9992707319087202,pg_pd
OSM1,-0.5529221108789395,0.4162336141984013,0.9992707319087202,pg_pd
OST3,0.19105129135215707,0.8381702765829189,0.9992707319087202,pg_pd
OST6,-0.6866461670576347,0.22316218859092343,0.9992707319087202,pg_pd
OSW7,-0.543305944891997,0.36324449511396245,0.9992707319087202,pg_pd
OTU1,-0.06151060858150947,0.9081153985200834,0.9992707319087202,pg_pd
