name	pd1	pd2	pd3	pg1	pg2	pg3	rd1	rd2	rd3	rg1	rg2	rg3	yd1	yd2	yd3	yg1	yg2	yg3
SBH2	1	3	6	0	30	27	0	20	14	1	20	20	172	151	119	47	35	10
SBP1	7095	5140	14416	7733	6370	5919	5659	3303	4710	7515	6030	11348	2681	1969	2341	8779	8465	6795
SCJ1	1243	1585	1724	1514	1541	867	1103	1101	764	1475	1479	1521	820	743	737	1922	2602	1241
SCM4	105	66	148	123	47	44	218	16	74	136	53	50	386	274	331	64	104	52
SCO2	198	103	464	183	144	152	274	73	127	251	119	144	965	764	692	254	272	119
SCS2	589	413	1140	503	307	331	726	274	329	679	372	555	1732	1281	1047	835	822	373
SCS22	1196	344	686	293	656	642	255	537	245	367	593	699	1515	950	991	767	717	364
SCS3	546	178	335	252	132	139	242	211	122	290	121	132	1030	809	733	232	207	107
SCS7	0	20	150	1	13	1	0	4	3	1	8	3	102	81	84	14	28	9
SCW10	336	20	278	90	95	107	62	105	126	79	71	160	565	296	327	91	90	66
SCW4	115	165	101	331	152	103	214	315	63	291	176	190	1547	1300	1134	410	378	153
SDC1	61	142	0	56	52	51	132	23	40	46	41	38	375	419	295	112	155	78
SDC25	335	541	226	132	254	167	309	317	177	211	240	206	1005	863	785	366	426	145
SDD1	75	207	427	110	161	142	75	98	144	99	203	303	506	402	344	248	337	112
SDD2	197	146	293	182	115	162	222	83	196	207	111	210	730	564	579	202	151	93
SDD3	2360	2022	1767	1659	1798	1099	1753	1352	1094	1792	1496	1670	3087	2273	2489	2492	1895	839
SDD4	0	2	2	0	3	4	4	0	0	6	2	4	12	2	8	4	2	2
SDH1	105	116	0	51	92	1	16	76	0	46	52	1	212	234	167	28	50	30
SDH2	0	4	2	0	8	15	0	21	0	1	15	6	354	320	257	36	84	18
SDH5	4	0	1	11	21	0	21	10	1	3	21	0	55	88	45	6	25	0
SDH7	109	187	53	92	86	53	111	48	75	130	116	82	620	558	357	152	199	64
SDH8	261	245	284	241	220	115	188	274	120	270	185	133	316	296	294	299	512	144
SDH9	1259	1501	1204	996	956	591	979	1362	713	1206	937	854	4743	3406	3372	1128	999	514
SDL1	1479	1114	1666	1523	541	894	1438	352	838	1741	523	1266	2073	1070	1592	1694	995	610
SDP1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0
SDS23	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SDS24	1218	1994	2633	1280	1257	1130	1566	847	1264	1281	1217	2232	3332	2053	2735	1886	1818	936
SDS3	45	71	63	1594	1329	313	44	16	28	1552	1204	812	2413	1925	2192	1393	1342	711
SDT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
SEA4	196	191	202	170	217	140	264	342	172	157	255	127	308	320	238	127	280	90
SEC14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEC22	55	56	328	104	58	151	225	4	227	125	35	136	570	467	443	152	143	57
SEC24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SEC28	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEC62	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
SEC66	544	690	414	167	227	264	422	420	574	191	255	257	465	444	383	231	462	143
SEC72	164	120	542	189	82	171	230	119	222	218	106	218	877	619	529	238	248	106
SED1	3	2	5	1	3	2	1	0	1	1	2	1	5	4	2	1	1	1
SED4	2235	1042	294	507	450	338	1177	931	358	715	428	418	1279	1061	1122	409	449	189
SEG1	0	0	0	0	0	0	0	0	0	0	0	0	8	2	6	0	0	0
SEG2	222	97	135	108	168	92	170	368	108	159	140	110	924	639	666	214	251	83
SEI1	267	221	241	430	190	51	334	148	88	429	219	97	1400	1190	1067	396	382	184
SEM1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEN1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEO1	76654	74149	293430	82609	69878	144216	66674	50964	124098	83823	66977	258357	35109	27528	37838	55831	60590	56983
SER1	688	120	344	414	164	165	410	144	148	464	140	165	680	490	564	473	376	223
SER2	688	1322	1656	123	484	472	422	700	450	172	595	395	245	228	181	310	674	215
SER3	179	29	61	87	39	26	73	31	39	85	34	24	257	165	150	44	50	17
SER33	365	233	432	371	310	135	278	225	163	448	303	171	1107	869	917	267	241	150
SET2	2108	2877	4802	1848	1892	1110	1342	1569	1107	1636	1794	2585	306	355	318	3115	4143	3120
SET3	2	50	783	24	24	62	54	78	112	21	45	108	326	352	277	120	183	72
SET4	201	222	307	86	72	89	93	79	180	99	110	167	532	492	413	194	130	84
SET5	151	113	324	330	99	131	97	2	64	321	93	180	964	748	766	238	261	101
SET6	402	167	156	280	90	115	653	110	55	307	107	97	966	821	753	216	185	110
SEY1	5	27	50	11	32	11	1	85	7	16	50	57	251	160	134	60	69	16
SFA1	511	37	78	44	65	48	38	73	70	54	75	94	439	364	344	118	105	50
SFB2	3104	1979	4946	2248	1678	2550	2106	2051	2165	2386	1584	3626	1791	1103	1787	2185	1581	1385
SFG1	92	0	447	66	15	100	25	0	75	94	21	90	470	303	348	132	149	89
SFH5	526	700	1471	552	470	512	639	695	648	650	619	855	1621	992	1240	821	731	361
SFK1	1091	880	1121	1973	1296	965	485	294	209	2091	1144	1849	1992	1580	2009	2268	2082	1126
SFL1	124	199	399	98	153	850	104	232	391	194	564	366	386	407	281	246	249	120
SFM1	1	367	143	62	117	99	83	157	111	45	170	140	354	251	295	99	93	32
SFT2	474	1837	434	248	426	151	286	946	254	248	438	200	1035	696	743	245	284	155
SGA1	15	59	87	34	92	13	21	95	27	27	86	47	172	116	170	37	30	11
SGD1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SGF29	148	233	233	129	88	67	184	99	38	107	113	56	417	457	287	125	205	36
SGM1	84	60	110	141	17	56	235	28	99	122	29	69	669	400	497	114	155	80
SGN1	3790	3808	9528	4478	3130	4235	3235	1901	4210	4987	3003	6457	4426	2792	4216	5078	4302	3267
SGS1	40	0	84	34	18	44	39	18	58	42	1	47	359	466	275	114	157	28
SGT2	126	211	150	128	161	70	223	170	35	219	150	79	825	586	603	176	278	121
SHC1	604	44	83	256	65	92	250	91	200	397	111	142	858	601	619	210	158	90
