gene_id	go_term
YPL231W	GO:0006629
YPL231W	GO:0006631
YPL231W	GO:0006633
YPL231W	GO:0008150
YPL231W	GO:0008152
YPL231W	GO:0008610
YPL231W	GO:0008897
YPL231W	GO:0009058
YPL231W	GO:0009987
YPL231W	GO:0016053
YPL231W	GO:0016408
YPL231W	GO:0016491
YPL231W	GO:0016614
YPL231W	GO:0016616
YPL231W	GO:0016740
YPL231W	GO:0016746
YPL231W	GO:0016747
YPL231W	GO:0016772
YPL231W	GO:0016780
YPL231W	GO:0019752
YPL231W	GO:0032787
YPL231W	GO:0032991
YPL231W	GO:0036094
YPL231W	GO:0042759
YPL231W	GO:0043167
YPL231W	GO:0043169
YPL231W	GO:0043226
YPL231W	GO:0043227
YPL231W	GO:0043229
YPL231W	GO:0043231
YPL231W	GO:0043436
YPL231W	GO:0044237
YPL231W	GO:0044238
YPL231W	GO:0044249
YPL231W	GO:0044255
YPL231W	GO:0044281
YPL231W	GO:0044283
YPL231W	GO:0046394
YPL231W	GO:0046872
YPL231W	GO:0071704
YPL231W	GO:0072330
YPL231W	GO:0110165
YPL231W	GO:0140535
YPL231W	GO:1901576
YPL231W	GO:1902494
YPL232W	GO:0000003
YPL232W	GO:0000149
YPL232W	GO:0000322
YPL232W	GO:0000323
YPL232W	GO:0000324
YPL232W	GO:0000329
YPL232W	GO:0003006
YPL232W	GO:0003674
YPL232W	GO:0005484
YPL232W	GO:0005488
YPL232W	GO:0005515
YPL232W	GO:0005543
YPL232W	GO:0005546
YPL232W	GO:0005575
YPL232W	GO:0005622
YPL232W	GO:0005628
YPL232W	GO:0005737
YPL232W	GO:0005773
YPL232W	GO:0005774
YPL232W	GO:0005886
YPL232W	GO:0006810
YPL232W	GO:0006886
YPL232W	GO:0006887
YPL232W	GO:0006906
YPL232W	GO:0006996
YPL232W	GO:0007049
YPL232W	GO:0008104
YPL232W	GO:0008150
YPL232W	GO:0008289
YPL232W	GO:0009653
YPL232W	GO:0009987
YPL232W	GO:0010927
YPL232W	GO:0012505
YPL232W	GO:0015031
YPL232W	GO:0016020
YPL232W	GO:0016043
YPL232W	GO:0016050
YPL232W	GO:0016192
YPL232W	GO:0019953
YPL232W	GO:0022402
YPL232W	GO:0022406
YPL232W	GO:0022413
YPL232W	GO:0022414
YPL232W	GO:0022607
YPL232W	GO:0030154
YPL232W	GO:0030435
YPL232W	GO:0030437
YPL232W	GO:0030674
YPL232W	GO:0031090
YPL232W	GO:0031201
YPL232W	GO:0031321
YPL232W	GO:0032502
YPL232W	GO:0032505
YPL232W	GO:0032940
YPL232W	GO:0032989
YPL232W	GO:0032991
YPL232W	GO:0033036
YPL232W	GO:0034293
YPL232W	GO:0035091
YPL232W	GO:0036094
YPL232W	GO:0042763
YPL232W	GO:0042764
YPL232W	GO:0043167
YPL232W	GO:0043168
YPL232W	GO:0043226
YPL232W	GO:0043227
YPL232W	GO:0043229
YPL232W	GO:0043231
YPL232W	GO:0043325
YPL232W	GO:0043934
YPL232W	GO:0043935
YPL232W	GO:0044085
YPL232W	GO:0045184
YPL232W	GO:0046903
YPL232W	GO:0046907
YPL232W	GO:0048278
YPL232W	GO:0048284
YPL232W	GO:0048468
YPL232W	GO:0048646
YPL232W	GO:0048856
YPL232W	GO:0048869
YPL232W	GO:0051179
YPL232W	GO:0051234
YPL232W	GO:0051321
YPL232W	GO:0051640
YPL232W	GO:0051641
YPL232W	GO:0051649
YPL232W	GO:0060090
YPL232W	GO:0061024
YPL232W	GO:0061025
YPL232W	GO:0070300
YPL232W	GO:0070727
YPL232W	GO:0071702
YPL232W	GO:0071705
YPL232W	GO:0071840
YPL232W	GO:0071944
YPL232W	GO:0080025
YPL232W	GO:0090174
YPL232W	GO:0098588
YPL232W	GO:0098796
YPL232W	GO:0098852
YPL232W	GO:0110165
YPL232W	GO:0140056
YPL232W	GO:0140352
YPL232W	GO:1901981
YPL232W	GO:1902936
YPL232W	GO:1903046
YPL233W	GO:0000070
YPL233W	GO:0000278
YPL233W	GO:0000280
YPL233W	GO:0000444
YPL233W	GO:0000775
YPL233W	GO:0000776
YPL233W	GO:0000779
YPL233W	GO:0000793
YPL233W	GO:0000819
YPL233W	GO:0000922
YPL233W	GO:0000940
YPL233W	GO:0003674
YPL233W	GO:0005575
YPL233W	GO:0005622
YPL233W	GO:0005634
YPL233W	GO:0005694
YPL233W	GO:0005819
YPL233W	GO:0005856
YPL233W	GO:0006996
YPL233W	GO:0007049
YPL233W	GO:0007059
YPL233W	GO:0008150
YPL233W	GO:0009987
YPL233W	GO:0015630
YPL233W	GO:0016043
YPL233W	GO:0022402
YPL233W	GO:0032991
YPL233W	GO:0043226
YPL233W	GO:0043227
YPL233W	GO:0043228
YPL233W	GO:0043229
YPL233W	GO:0043231
YPL233W	GO:0043232
YPL233W	GO:0048285
YPL233W	GO:0051276
YPL233W	GO:0051301
YPL233W	GO:0071840
YPL233W	GO:0098687
YPL233W	GO:0098813
YPL233W	GO:0099080
YPL233W	GO:0110165
YPL233W	GO:0140014
YPL233W	GO:1903047
YPL234C	GO:0000220
YPL234C	GO:0000322
YPL234C	GO:0000323
YPL234C	GO:0000324
YPL234C	GO:0000329
YPL234C	GO:0003674
YPL234C	GO:0005215
YPL234C	GO:0005575
YPL234C	GO:0005622
YPL234C	GO:0005737
YPL234C	GO:0005773
YPL234C	GO:0005774
YPL234C	GO:0006810
YPL234C	GO:0006811
YPL234C	GO:0006812
YPL234C	GO:0006873
YPL234C	GO:0006885
YPL234C	GO:0007035
YPL234C	GO:0008150
YPL234C	GO:0008324
YPL234C	GO:0009987
YPL234C	GO:0015075
YPL234C	GO:0015078
YPL234C	GO:0015318
YPL234C	GO:0015399
YPL234C	GO:0016020
YPL234C	GO:0016469
YPL234C	GO:0016471
YPL234C	GO:0019725
YPL234C	GO:0019829
YPL234C	GO:0022804
YPL234C	GO:0022853
YPL234C	GO:0022857
YPL234C	GO:0022890
YPL234C	GO:0030003
YPL234C	GO:0030641
YPL234C	GO:0031090
YPL234C	GO:0032991
YPL234C	GO:0033176
YPL234C	GO:0033177
YPL234C	GO:0033179
YPL234C	GO:0034220
YPL234C	GO:0042592
YPL234C	GO:0042625
YPL234C	GO:0042626
YPL234C	GO:0043226
YPL234C	GO:0043227
YPL234C	GO:0043229
YPL234C	GO:0043231
YPL234C	GO:0044769
YPL234C	GO:0046961
YPL234C	GO:0048878
YPL234C	GO:0050801
YPL234C	GO:0051179
YPL234C	GO:0051234
YPL234C	GO:0051452
YPL234C	GO:0051453
YPL234C	GO:0055080
YPL234C	GO:0055082
YPL234C	GO:0055085
YPL234C	GO:0065007
YPL234C	GO:0065008
YPL234C	GO:0071944
YPL234C	GO:0098588
YPL234C	GO:0098655
YPL234C	GO:0098660
YPL234C	GO:0098662
YPL234C	GO:0098796
YPL234C	GO:0098852
YPL234C	GO:0110165
YPL234C	GO:0140657
YPL234C	GO:1902494
YPL234C	GO:1902600
YPL234C	GO:1904949
YPL235W	GO:0000118
YPL235W	GO:0000123
YPL235W	GO:0000166
YPL235W	GO:0000228
YPL235W	GO:0000491
YPL235W	GO:0000492
YPL235W	GO:0000785
YPL235W	GO:0000812
YPL235W	GO:0003674
YPL235W	GO:0003678
YPL235W	GO:0003824
YPL235W	GO:0004386
YPL235W	GO:0005488
YPL235W	GO:0005524
YPL235W	GO:0005575
YPL235W	GO:0005622
YPL235W	GO:0005634
YPL235W	GO:0005654
YPL235W	GO:0005694
YPL235W	GO:0006139
YPL235W	GO:0006259
YPL235W	GO:0006281
YPL235W	GO:0006325
YPL235W	GO:0006338
YPL235W	GO:0006351
YPL235W	GO:0006355
YPL235W	GO:0006357
YPL235W	GO:0006364
YPL235W	GO:0006366
YPL235W	GO:0006396
YPL235W	GO:0006725
YPL235W	GO:0006807
YPL235W	GO:0006950
YPL235W	GO:0006974
YPL235W	GO:0006996
YPL235W	GO:0008094
YPL235W	GO:0008150
YPL235W	GO:0008152
YPL235W	GO:0009058
YPL235W	GO:0009059
YPL235W	GO:0009889
YPL235W	GO:0009987
YPL235W	GO:0010467
YPL235W	GO:0010468
YPL235W	GO:0010556
YPL235W	GO:0016043
YPL235W	GO:0016070
YPL235W	GO:0016072
YPL235W	GO:0016462
YPL235W	GO:0016787
YPL235W	GO:0016817
YPL235W	GO:0016818
YPL235W	GO:0016887
YPL235W	GO:0017076
YPL235W	GO:0017111
YPL235W	GO:0018130
YPL235W	GO:0019219
YPL235W	GO:0019222
YPL235W	GO:0019438
YPL235W	GO:0022607
YPL235W	GO:0022613
YPL235W	GO:0022618
YPL235W	GO:0030554
YPL235W	GO:0031011
YPL235W	GO:0031248
YPL235W	GO:0031323
YPL235W	GO:0031326
YPL235W	GO:0031974
YPL235W	GO:0031981
YPL235W	GO:0032392
YPL235W	GO:0032508
YPL235W	GO:0032553
YPL235W	GO:0032555
YPL235W	GO:0032559
YPL235W	GO:0032774
YPL235W	GO:0032991
YPL235W	GO:0032993
YPL235W	GO:0033554
YPL235W	GO:0034470
YPL235W	GO:0034641
YPL235W	GO:0034654
YPL235W	GO:0034660
YPL235W	GO:0035267
YPL235W	GO:0035639
YPL235W	GO:0036094
YPL235W	GO:0042254
YPL235W	GO:0043138
YPL235W	GO:0043139
YPL235W	GO:0043167
YPL235W	GO:0043168
YPL235W	GO:0043170
YPL235W	GO:0043189
YPL235W	GO:0043226
YPL235W	GO:0043227
YPL235W	GO:0043228
YPL235W	GO:0043229
YPL235W	GO:0043231
YPL235W	GO:0043232
YPL235W	GO:0043233
YPL235W	GO:0043933
YPL235W	GO:0044085
YPL235W	GO:0044237
YPL235W	GO:0044238
YPL235W	GO:0044249
YPL235W	GO:0044271
YPL235W	GO:0046483
YPL235W	GO:0050789
YPL235W	GO:0050794
YPL235W	GO:0050896
YPL235W	GO:0051171
YPL235W	GO:0051252
YPL235W	GO:0051276
YPL235W	GO:0051716
YPL235W	GO:0060255
YPL235W	GO:0065003
YPL235W	GO:0065007
YPL235W	GO:0070013
YPL235W	GO:0070603
YPL235W	GO:0071103
YPL235W	GO:0071704
YPL235W	GO:0071824
YPL235W	GO:0071826
YPL235W	GO:0071840
YPL235W	GO:0080090
YPL235W	GO:0090304
YPL235W	GO:0097159
YPL235W	GO:0097255
YPL235W	GO:0097346
YPL235W	GO:0097367
YPL235W	GO:0110165
YPL235W	GO:0140097
YPL235W	GO:0140513
YPL235W	GO:0140535
YPL235W	GO:0140640
YPL235W	GO:0140657
YPL235W	GO:1901265
YPL235W	GO:1901360
YPL235W	GO:1901362
YPL235W	GO:1901363
YPL235W	GO:1901576
YPL235W	GO:1902493
YPL235W	GO:1902494
YPL235W	GO:1902562
YPL235W	GO:1904949
YPL235W	GO:1990234
YPL235W	GO:2001141
YPL236C	GO:0000166
YPL236C	GO:0000322
YPL236C	GO:0000323
YPL236C	GO:0000324
YPL236C	GO:0000329
YPL236C	GO:0003674
YPL236C	GO:0003824
YPL236C	GO:0004672
YPL236C	GO:0004674
YPL236C	GO:0005488
YPL236C	GO:0005524
YPL236C	GO:0005575
YPL236C	GO:0005622
YPL236C	GO:0005737
YPL236C	GO:0005773
YPL236C	GO:0005774
YPL236C	GO:0005794
YPL236C	GO:0006508
YPL236C	GO:0006624
YPL236C	GO:0006793
YPL236C	GO:0006796
YPL236C	GO:0006807
YPL236C	GO:0006996
YPL236C	GO:0007033
YPL236C	GO:0008150
YPL236C	GO:0008152
YPL236C	GO:0009058
YPL236C	GO:0009059
YPL236C	GO:0009987
YPL236C	GO:0010467
YPL236C	GO:0012505
YPL236C	GO:0016020
YPL236C	GO:0016043
YPL236C	GO:0016301
YPL236C	GO:0016310
YPL236C	GO:0016485
YPL236C	GO:0016740
YPL236C	GO:0016772
YPL236C	GO:0016773
YPL236C	GO:0017076
YPL236C	GO:0019538
YPL236C	GO:0030554
YPL236C	GO:0031090
YPL236C	GO:0032553
YPL236C	GO:0032555
YPL236C	GO:0032559
YPL236C	GO:0032889
YPL236C	GO:0033043
YPL236C	GO:0035639
YPL236C	GO:0036094
YPL236C	GO:0042144
YPL236C	GO:0043167
YPL236C	GO:0043168
YPL236C	GO:0043170
YPL236C	GO:0043226
YPL236C	GO:0043227
YPL236C	GO:0043229
YPL236C	GO:0043231
YPL236C	GO:0044088
YPL236C	GO:0044237
YPL236C	GO:0044238
YPL236C	GO:0044249
YPL236C	GO:0048284
YPL236C	GO:0050789
YPL236C	GO:0050794
YPL236C	GO:0051128
YPL236C	GO:0051604
YPL236C	GO:0065007
YPL236C	GO:0071704
YPL236C	GO:0071840
YPL236C	GO:0097159
YPL236C	GO:0097367
YPL236C	GO:0097576
YPL236C	GO:0098588
YPL236C	GO:0098852
YPL236C	GO:0106310
YPL236C	GO:0110165
YPL236C	GO:0140096
YPL236C	GO:1901265
YPL236C	GO:1901363
YPL236C	GO:1901564
YPL236C	GO:1901576
YPL237W	GO:0000049
YPL237W	GO:0000166
YPL237W	GO:0001731
YPL237W	GO:0001732
YPL237W	GO:0002181
YPL237W	GO:0002183
YPL237W	GO:0003674
YPL237W	GO:0003676
YPL237W	GO:0003723
YPL237W	GO:0003729
YPL237W	GO:0003743
YPL237W	GO:0005488
YPL237W	GO:0005515
YPL237W	GO:0005525
YPL237W	GO:0005575
YPL237W	GO:0005622
YPL237W	GO:0005737
YPL237W	GO:0005829
YPL237W	GO:0005850
YPL237W	GO:0006412
YPL237W	GO:0006413
YPL237W	GO:0006518
YPL237W	GO:0006807
YPL237W	GO:0008135
YPL237W	GO:0008150
YPL237W	GO:0008152
YPL237W	GO:0008270
YPL237W	GO:0009058
YPL237W	GO:0009059
YPL237W	GO:0009987
YPL237W	GO:0010467
YPL237W	GO:0016043
YPL237W	GO:0016282
YPL237W	GO:0017076
YPL237W	GO:0019001
YPL237W	GO:0019538
YPL237W	GO:0022607
YPL237W	GO:0022613
YPL237W	GO:0022618
YPL237W	GO:0031369
YPL237W	GO:0032553
YPL237W	GO:0032555
YPL237W	GO:0032561
YPL237W	GO:0032991
YPL237W	GO:0034641
YPL237W	GO:0035639
YPL237W	GO:0036094
YPL237W	GO:0043043
YPL237W	GO:0043167
YPL237W	GO:0043168
YPL237W	GO:0043169
YPL237W	GO:0043170
YPL237W	GO:0043603
YPL237W	GO:0043604
YPL237W	GO:0043614
YPL237W	GO:0043933
YPL237W	GO:0044085
YPL237W	GO:0044237
YPL237W	GO:0044238
YPL237W	GO:0044249
YPL237W	GO:0044271
YPL237W	GO:0045182
YPL237W	GO:0046872
YPL237W	GO:0046914
YPL237W	GO:0065003
YPL237W	GO:0070993
YPL237W	GO:0071704
YPL237W	GO:0071826
YPL237W	GO:0071840
YPL237W	GO:0090079
YPL237W	GO:0097159
YPL237W	GO:0097367
YPL237W	GO:0110165
YPL237W	GO:1901265
YPL237W	GO:1901363
YPL237W	GO:1901564
YPL237W	GO:1901566
YPL237W	GO:1901576
YPL237W	GO:1990856
YPL237W	GO:1990904
YPL238C	NA
YPL239W	GO:0000054
YPL239W	GO:0000056
YPL239W	GO:0003674
YPL239W	GO:0005488
YPL239W	GO:0005515
YPL239W	GO:0005575
YPL239W	GO:0005622
YPL239W	GO:0005634
YPL239W	GO:0005667
YPL239W	GO:0005737
YPL239W	GO:0006810
YPL239W	GO:0006913
YPL239W	GO:0006950
YPL239W	GO:0006970
YPL239W	GO:0006979
YPL239W	GO:0008104
YPL239W	GO:0008150
YPL239W	GO:0009628
YPL239W	GO:0009987
YPL239W	GO:0022613
YPL239W	GO:0030907
YPL239W	GO:0031503
YPL239W	GO:0032879
YPL239W	GO:0032880
YPL239W	GO:0032991
YPL239W	GO:0033036
YPL239W	GO:0033309
YPL239W	GO:0033554
YPL239W	GO:0033750
YPL239W	GO:0034599
YPL239W	GO:0042221
YPL239W	GO:0042254
YPL239W	GO:0042274
YPL239W	GO:0043226
YPL239W	GO:0043227
YPL239W	GO:0043229
YPL239W	GO:0043231
YPL239W	GO:0044085
YPL239W	GO:0046907
YPL239W	GO:0050789
YPL239W	GO:0050794
YPL239W	GO:0050896
YPL239W	GO:0051082
YPL239W	GO:0051168
YPL239W	GO:0051169
YPL239W	GO:0051179
YPL239W	GO:0051234
YPL239W	GO:0051640
YPL239W	GO:0051641
YPL239W	GO:0051649
YPL239W	GO:0051656
YPL239W	GO:0051716
YPL239W	GO:0060341
YPL239W	GO:0062197
YPL239W	GO:0065007
YPL239W	GO:0070727
YPL239W	GO:0070887
YPL239W	GO:0071840
YPL239W	GO:0090575
YPL239W	GO:0110165
YPL239W	GO:0140513
YPL240C	GO:0000166
YPL240C	GO:0000491
YPL240C	GO:0000492
YPL240C	GO:0000723
YPL240C	GO:0003674
YPL240C	GO:0003824
YPL240C	GO:0005488
YPL240C	GO:0005515
YPL240C	GO:0005524
YPL240C	GO:0005575
YPL240C	GO:0005622
YPL240C	GO:0005634
YPL240C	GO:0005737
YPL240C	GO:0005829
YPL240C	GO:0005886
YPL240C	GO:0006139
YPL240C	GO:0006259
YPL240C	GO:0006278
YPL240C	GO:0006457
YPL240C	GO:0006458
YPL240C	GO:0006605
YPL240C	GO:0006626
YPL240C	GO:0006725
YPL240C	GO:0006807
YPL240C	GO:0006950
YPL240C	GO:0006970
YPL240C	GO:0006996
YPL240C	GO:0007004
YPL240C	GO:0008104
YPL240C	GO:0008150
YPL240C	GO:0008152
YPL240C	GO:0009058
YPL240C	GO:0009059
YPL240C	GO:0009266
YPL240C	GO:0009408
YPL240C	GO:0009628
YPL240C	GO:0009889
YPL240C	GO:0009891
YPL240C	GO:0009893
YPL240C	GO:0009987
YPL240C	GO:0010467
YPL240C	GO:0010556
YPL240C	GO:0010557
YPL240C	GO:0010604
YPL240C	GO:0010638
YPL240C	GO:0010833
YPL240C	GO:0016020
YPL240C	GO:0016043
YPL240C	GO:0016462
YPL240C	GO:0016787
YPL240C	GO:0016817
YPL240C	GO:0016818
YPL240C	GO:0016887
YPL240C	GO:0017076
YPL240C	GO:0017111
YPL240C	GO:0018130
YPL240C	GO:0019219
YPL240C	GO:0019222
YPL240C	GO:0019438
YPL240C	GO:0019538
YPL240C	GO:0022607
YPL240C	GO:0022613
YPL240C	GO:0022618
YPL240C	GO:0030554
YPL240C	GO:0031323
YPL240C	GO:0031325
YPL240C	GO:0031326
YPL240C	GO:0031328
YPL240C	GO:0031647
YPL240C	GO:0032200
YPL240C	GO:0032204
YPL240C	GO:0032206
YPL240C	GO:0032210
YPL240C	GO:0032212
YPL240C	GO:0032553
YPL240C	GO:0032555
YPL240C	GO:0032559
YPL240C	GO:0032991
YPL240C	GO:0033036
YPL240C	GO:0033043
YPL240C	GO:0033044
YPL240C	GO:0033365
YPL240C	GO:0033554
YPL240C	GO:0034605
YPL240C	GO:0034641
YPL240C	GO:0034654
YPL240C	GO:0035639
YPL240C	GO:0036094
YPL240C	GO:0042026
YPL240C	GO:0043167
YPL240C	GO:0043168
YPL240C	GO:0043170
YPL240C	GO:0043226
YPL240C	GO:0043227
YPL240C	GO:0043229
YPL240C	GO:0043231
YPL240C	GO:0043248
YPL240C	GO:0043933
YPL240C	GO:0044085
YPL240C	GO:0044183
YPL240C	GO:0044237
YPL240C	GO:0044238
YPL240C	GO:0044249
YPL240C	GO:0044271
YPL240C	GO:0045184
YPL240C	GO:0045935
YPL240C	GO:0046483
YPL240C	GO:0048471
YPL240C	GO:0048518
YPL240C	GO:0048522
YPL240C	GO:0050789
YPL240C	GO:0050794
YPL240C	GO:0050821
YPL240C	GO:0050896
YPL240C	GO:0051052
YPL240C	GO:0051054
YPL240C	GO:0051082
YPL240C	GO:0051128
YPL240C	GO:0051130
YPL240C	GO:0051171
YPL240C	GO:0051173
YPL240C	GO:0051179
YPL240C	GO:0051234
YPL240C	GO:0051276
YPL240C	GO:0051604
YPL240C	GO:0051641
YPL240C	GO:0051716
YPL240C	GO:0060255
YPL240C	GO:0065003
YPL240C	GO:0065007
YPL240C	GO:0065008
YPL240C	GO:0070585
YPL240C	GO:0070727
YPL240C	GO:0071704
YPL240C	GO:0071826
YPL240C	GO:0071840
YPL240C	GO:0071897
YPL240C	GO:0071944
YPL240C	GO:0072594
YPL240C	GO:0072655
YPL240C	GO:0080090
YPL240C	GO:0090304
YPL240C	GO:0097159
YPL240C	GO:0097367
YPL240C	GO:0110165
YPL240C	GO:0140657
YPL240C	GO:0140662
YPL240C	GO:1901265
YPL240C	GO:1901360
YPL240C	GO:1901362
YPL240C	GO:1901363
YPL240C	GO:1901564
YPL240C	GO:1901576
YPL240C	GO:1904356
YPL240C	GO:1904358
YPL240C	GO:2000278
YPL240C	GO:2000573
YPL240C	GO:2001252
YPL241C	GO:0003674
YPL241C	GO:0005096
YPL241C	GO:0005575
YPL241C	GO:0005622
YPL241C	GO:0005737
YPL241C	GO:0005856
YPL241C	GO:0005874
YPL241C	GO:0006457
YPL241C	GO:0006807
YPL241C	GO:0007021
YPL241C	GO:0007023
YPL241C	GO:0008047
YPL241C	GO:0008150
YPL241C	GO:0008152
YPL241C	GO:0009058
YPL241C	GO:0009059
YPL241C	GO:0009987
YPL241C	GO:0010467
YPL241C	GO:0015630
YPL241C	GO:0016043
YPL241C	GO:0019538
YPL241C	GO:0022607
YPL241C	GO:0030234
YPL241C	GO:0030695
YPL241C	GO:0043170
YPL241C	GO:0043226
YPL241C	GO:0043228
YPL241C	GO:0043229
YPL241C	GO:0043232
YPL241C	GO:0043933
YPL241C	GO:0044085
YPL241C	GO:0044237
YPL241C	GO:0044238
YPL241C	GO:0044249
YPL241C	GO:0051604
YPL241C	GO:0060589
YPL241C	GO:0065003
YPL241C	GO:0071704
YPL241C	GO:0071840
YPL241C	GO:0098772
YPL241C	GO:0099080
YPL241C	GO:0099081
YPL241C	GO:0099512
YPL241C	GO:0099513
YPL241C	GO:0110165
YPL241C	GO:0140677
YPL241C	GO:1901564
YPL241C	GO:1901576
YPL242C	GO:0000142
YPL242C	GO:0000278
YPL242C	GO:0000281
YPL242C	GO:0000910
YPL242C	GO:0000912
YPL242C	GO:0000915
YPL242C	GO:0000916
YPL242C	GO:0003674
YPL242C	GO:0003779
YPL242C	GO:0005096
YPL242C	GO:0005488
YPL242C	GO:0005515
YPL242C	GO:0005516
YPL242C	GO:0005575
YPL242C	GO:0005622
YPL242C	GO:0005737
YPL242C	GO:0005826
YPL242C	GO:0005856
YPL242C	GO:0005933
YPL242C	GO:0005935
YPL242C	GO:0005938
YPL242C	GO:0006996
YPL242C	GO:0007010
YPL242C	GO:0007015
YPL242C	GO:0007049
YPL242C	GO:0008047
YPL242C	GO:0008092
YPL242C	GO:0008104
YPL242C	GO:0008150
YPL242C	GO:0009987
YPL242C	GO:0010564
YPL242C	GO:0015629
YPL242C	GO:0016043
YPL242C	GO:0017022
YPL242C	GO:0022402
YPL242C	GO:0022607
YPL242C	GO:0030029
YPL242C	GO:0030036
YPL242C	GO:0030234
YPL242C	GO:0030427
YPL242C	GO:0030695
YPL242C	GO:0030863
YPL242C	GO:0030864
YPL242C	GO:0030865
YPL242C	GO:0030866
YPL242C	GO:0031032
YPL242C	GO:0031991
YPL242C	GO:0032027
YPL242C	GO:0032033
YPL242C	GO:0032036
YPL242C	GO:0032038
YPL242C	GO:0032153
YPL242C	GO:0032465
YPL242C	GO:0032506
YPL242C	GO:0032954
YPL242C	GO:0032991
YPL242C	GO:0033036
YPL242C	GO:0036213
YPL242C	GO:0043226
YPL242C	GO:0043228
YPL242C	GO:0043229
YPL242C	GO:0043232
YPL242C	GO:0044085
YPL242C	GO:0044837
YPL242C	GO:0044877
YPL242C	GO:0045159
YPL242C	GO:0050789
YPL242C	GO:0050794
YPL242C	GO:0051015
YPL242C	GO:0051179
YPL242C	GO:0051301
YPL242C	GO:0051302
YPL242C	GO:0051641
YPL242C	GO:0051726
YPL242C	GO:0060589
YPL242C	GO:0061640
YPL242C	GO:0065007
YPL242C	GO:0070727
YPL242C	GO:0070938
YPL242C	GO:0071840
YPL242C	GO:0071944
YPL242C	GO:0072741
YPL242C	GO:0097435
YPL242C	GO:0098772
YPL242C	GO:0110085
YPL242C	GO:0110165
YPL242C	GO:0120155
YPL242C	GO:0140677
YPL242C	GO:1902404
YPL242C	GO:1902407
YPL242C	GO:1902410
YPL242C	GO:1902412
YPL242C	GO:1903047
YPL242C	GO:1903436
YPL242C	GO:1903471
YPL242C	GO:1903475
YPL242C	GO:1903479
YPL242C	GO:2000689
YPL243W	GO:0003674
YPL243W	GO:0003676
YPL243W	GO:0003723
YPL243W	GO:0005047
YPL243W	GO:0005048
YPL243W	GO:0005488
YPL243W	GO:0005575
YPL243W	GO:0005622
YPL243W	GO:0005634
YPL243W	GO:0005730
YPL243W	GO:0005737
YPL243W	GO:0005786
YPL243W	GO:0006605
YPL243W	GO:0006612
YPL243W	GO:0006613
YPL243W	GO:0006614
YPL243W	GO:0008104
YPL243W	GO:0008150
YPL243W	GO:0008312
YPL243W	GO:0009987
YPL243W	GO:0030942
YPL243W	GO:0031974
YPL243W	GO:0031981
YPL243W	GO:0032991
YPL243W	GO:0033036
YPL243W	GO:0033218
YPL243W	GO:0033365
YPL243W	GO:0034399
YPL243W	GO:0042277
YPL243W	GO:0043021
YPL243W	GO:0043226
YPL243W	GO:0043227
YPL243W	GO:0043228
YPL243W	GO:0043229
YPL243W	GO:0043231
YPL243W	GO:0043232
YPL243W	GO:0043233
YPL243W	GO:0044877
YPL243W	GO:0045047
YPL243W	GO:0045184
YPL243W	GO:0048500
YPL243W	GO:0051179
YPL243W	GO:0051234
YPL243W	GO:0051641
YPL243W	GO:0051668
YPL243W	GO:0070013
YPL243W	GO:0070727
YPL243W	GO:0070972
YPL243W	GO:0072594
YPL243W	GO:0072599
YPL243W	GO:0072657
YPL243W	GO:0090150
YPL243W	GO:0097159
YPL243W	GO:0110165
YPL243W	GO:1990904
YPL244C	GO:0003674
YPL244C	GO:0005215
YPL244C	GO:0005338
YPL244C	GO:0005459
YPL244C	GO:0005460
YPL244C	GO:0005575
YPL244C	GO:0005622
YPL244C	GO:0005737
YPL244C	GO:0005783
YPL244C	GO:0005789
YPL244C	GO:0006810
YPL244C	GO:0008150
YPL244C	GO:0008514
YPL244C	GO:0008643
YPL244C	GO:0009987
YPL244C	GO:0012505
YPL244C	GO:0015165
YPL244C	GO:0015711
YPL244C	GO:0015780
YPL244C	GO:0015786
YPL244C	GO:0015931
YPL244C	GO:0015932
YPL244C	GO:0016020
YPL244C	GO:0022857
YPL244C	GO:0031090
YPL244C	GO:0031984
YPL244C	GO:0042175
YPL244C	GO:0043226
YPL244C	GO:0043227
YPL244C	GO:0043229
YPL244C	GO:0043231
YPL244C	GO:0051179
YPL244C	GO:0051234
YPL244C	GO:0055085
YPL244C	GO:0071702
YPL244C	GO:0071705
YPL244C	GO:0072334
YPL244C	GO:0090481
YPL244C	GO:0098827
YPL244C	GO:0110165
YPL244C	GO:1901264
YPL244C	GO:1901505
YPL245W	GO:0003674
YPL245W	GO:0005575
YPL245W	GO:0005622
YPL245W	GO:0005634
YPL245W	GO:0005737
YPL245W	GO:0008150
YPL245W	GO:0043226
YPL245W	GO:0043227
YPL245W	GO:0043229
YPL245W	GO:0043231
YPL245W	GO:0110165
YPL246C	GO:0000139
YPL246C	GO:0003674
YPL246C	GO:0003824
YPL246C	GO:0004175
YPL246C	GO:0004252
YPL246C	GO:0005575
YPL246C	GO:0005622
YPL246C	GO:0005634
YPL246C	GO:0005737
YPL246C	GO:0005794
YPL246C	GO:0005798
YPL246C	GO:0006508
YPL246C	GO:0006807
YPL246C	GO:0008150
YPL246C	GO:0008152
YPL246C	GO:0008233
YPL246C	GO:0008236
YPL246C	GO:0012505
YPL246C	GO:0016020
YPL246C	GO:0016787
YPL246C	GO:0017171
YPL246C	GO:0019538
YPL246C	GO:0030135
YPL246C	GO:0030137
YPL246C	GO:0031090
